itin,ttdate,pc2,pc1,occ,cap
8026,-16,.175,.175,27,40
5072,-40,.06666667,.06666667,14,30
2939,-5,0,.055555556,29,36
3515,-46,0,.050000001,6,40
76,-19,-.025641026,-.025641026,16,39
1284,-44,.059999999,.039999999,16,50
2310,-13,.2,.2,21,40
4879,-30,.175,.22499999,18,40
7332,-12,-.081632651,.040816326,20,49
7917,-29,0,0,11,26
9570,-47,.03846154,.03846154,23,52
4624,-49,.050000001,.050000001,9,40
4957,-45,-.03846154,-.03846154,10,26
3961,-41,-.025,.025,4,40
10162,-50,-.01923077,-.01923077,15,52
9362,-29,.050000001,.1,27,40
8471,-26,-.03846154,-.03846154,9,26
3502,-32,0,0,30,52
3115,-60,-.055555556,0,4,36
710,-24,.12,.1,35,50
5154,-4,.02,0,45,50
6210,-29,-.03846154,-.03846154,4,26
2693,-52,0,0,8,40
9946,-45,.01923077,.01923077,20,52
10636,-48,.02,.02,10,50
6528,-14,.15384616,.15384616,16,26
8694,-35,.1,.15000001,21,40
4799,-38,.025,.075000003,14,40
9327,-10,.050000001,.1,29,40
1568,-18,-.02,-.02,37,50
9927,-52,-.050000001,0,6,40
10254,-39,.13461539,.13461539,11,52
1808,-16,.14,.14,28,50
7311,-16,.081632651,.20408164,13,49
3938,-46,-.025,.025,2,40
8045,-38,.25,.25,7,40
8783,-42,-.025,.025,4,40
4855,-45,-.050000001,0,8,40
9195,-59,0,0,4,50
4186,0,0,0,33,40
8366,-50,-.03846154,-.03846154,8,26
4707,-16,.1,.1,23,30
3256,-3,-.02,-.02,45,50
4470,-34,-.050000001,0,5,40
6117,-7,.025,.025,20,40
4670,-8,0,0,24,30
6907,-20,.1,.1,10,30
3569,-46,-.027777778,.027777778,2,36
9138,-41,-.03846154,-.03846154,17,52
5940,-29,0,0,9,16
412,-53,0,0,7,26
2912,-15,-.055555556,0,15,36
5361,-39,.01923077,.01923077,19,52
2281,-26,.025,.025,10,40
7543,-17,.1,.15000001,33,40
10299,-40,.03846154,.03846154,9,52
8668,-6,-.025,.025,37,40
130,-47,.039999999,.02,23,50
1898,-1,.1,.1,40,50
22,-39,-.03846154,-.03846154,9,26
747,-2,.025,.025,5,40
1499,-43,0,-.0625,6,16
9440,-21,.21153846,.21153846,27,52
9930,-58,.025,.075000003,3,40
1761,-44,.039999999,.02,6,50
2530,-10,.03846154,.03846154,38,52
4021,-3,-.07692308,-.07692308,22,26
8702,-31,.25,.30000001,21,40
6188,0,-.03846154,-.03846154,17,26
5322,-60,0,0,1,50
7376,-36,0,.12244898,14,49
272,-30,0,.050000001,0,40
4194,-36,.050000001,.050000001,9,40
4461,-1,0,0,35,40
8761,-2,.1,.1,27,40
1338,-57,.06666667,.06666667,8,30
2224,-24,.050000001,.050000001,29,40
3922,-2,.025,.025,37,40
9881,-23,0,0,39,52
768,-49,-.050000001,0,2,40
5644,-7,.025,.075000003,21,40
1879,-53,.039999999,.039999999,15,50
8991,-34,.25,.30000001,7,40
1762,-45,.02,0,9,50
1078,-46,.02,0,7,50
8397,-15,-.03846154,-.03846154,19,26
8855,-43,-.025,.025,7,40
3546,-15,-.027777778,.027777778,14,36
8928,-52,.059999999,.039999999,3,50
5524,-51,.03846154,.03846154,10,52
7627,-13,-.10204082,.020408163,13,49
8816,-12,-.025,.025,36,40
4602,-15,.175,.175,14,40
3055,-8,-.055555556,0,16,36
4864,-45,-.025,.025,4,40
113,-22,.025641026,0,14,39
1375,-50,-.0625,-.0625,6,16
9905,-6,-.025,.025,26,40
5462,-59,0,0,13,30
2509,-20,.07692308,.07692308,26,52
7164,-58,.02,.02,17,50
981,-37,-.025641026,-.025641026,16,39
3483,-18,.096153848,.096153848,41,52
703,-34,.079999998,.059999999,15,50
1107,-15,.033333335,.033333335,21,30
10533,-26,.03846154,.03846154,41,52
3554,-4,-.055555556,0,14,36
7599,-41,.025,.075000003,13,40
8603,-23,0,0,17,26
3640,-29,.10204082,.22448979,17,49
959,-6,.125,.125,9,16
6610,-9,.03846154,.03846154,21,26
4751,-16,0,.050000001,23,40
15,-26,-.03846154,-.03846154,10,26
4715,-17,.033333335,.033333335,17,30
7408,-25,-.025,.025,28,40
8878,-2,.02,.02,16,50
6877,-17,.07692308,.07692308,12,52
8463,-54,-.07692308,-.07692308,3,26
6040,-13,.125,.0625,12,16
2733,-57,.025,.025,2,40
5013,-26,.025641026,0,19,39
5736,-25,-.025,.025,24,40
5305,-40,.1,.079999998,16,50
799,-27,-.050000001,0,0,40
770,-54,-.050000001,0,0,40
5544,-5,0,.050000001,13,40
3801,-33,.15000001,.15000001,15,40
5838,-30,.175,.22499999,9,40
3418,-39,.03846154,.03846154,18,52
5381,-2,.01923077,.01923077,44,52
8614,-52,-.03846154,-.03846154,6,26
10438,-37,-.03846154,-.03846154,13,52
6484,-6,-.050000001,0,15,40
6090,-14,0,0,34,40
1950,-15,.06666667,.06666667,26,30
5851,-37,.025,.075000003,12,40
6013,-2,0,0,13,16
1914,-6,.079999998,.079999998,43,50
1105,-48,.033333335,.033333335,6,30
6148,-54,.025,.025,9,40
3437,-48,.03846154,.03846154,23,52
7475,-24,.079999998,.079999998,36,50
9827,-33,.01923077,.01923077,9,52
10093,-56,.03846154,.03846154,17,52
2328,-60,.050000001,.050000001,10,40
1813,-44,.02,.02,10,50
10701,-29,.079999998,.059999999,30,50
4177,-56,.1,.1,13,40
3977,-27,-.050000001,0,27,40
1428,-25,-.0625,-.125,4,16
4006,-3,.11538462,.11538462,15,26
9938,-35,.07692308,.07692308,20,52
3964,-18,.050000001,.1,19,40
5648,-43,-.050000001,0,3,40
2216,-48,.175,.175,6,40
906,-41,.025,.075000003,11,40
8199,-3,.025,.050000001,27,40
4014,-41,-.03846154,-.03846154,4,26
395,-35,-.07692308,-.07692308,12,26
3857,-2,.07692308,.07692308,22,26
725,-37,.059999999,.059999999,12,50
8078,-17,.050000001,.050000001,24,40
2938,-32,-.027777778,.027777778,20,36
2276,-42,.050000001,.050000001,2,40
5823,-41,-.025,.025,4,40
5654,-56,-.050000001,0,1,40
5936,-19,.125,.125,7,16
4274,-6,.15000001,.15000001,12,40
3176,-49,.033333335,.033333335,7,30
6029,-16,-.0625,-.0625,13,16
8986,-56,0,.050000001,10,40
2368,-6,.025,.025,29,40
6471,-39,-.07692308,-.07692308,9,26
6044,-4,.0625,0,13,16
4373,-48,.033333335,0,13,30
6572,-17,-.07692308,-.07692308,19,26
1365,-2,0,0,11,16
5818,-34,.050000001,.1,12,40
7614,-46,.050000001,.1,5,40
505,-41,-.07692308,-.07692308,11,26
5155,-52,.079999998,.079999998,16,50
10254,-53,.11538462,.11538462,10,52
440,-49,0,0,8,39
4845,-25,0,.050000001,17,40
2523,-41,.01923077,.01923077,25,52
7539,-2,.025,.025,27,40
3568,-57,.027777778,.083333336,4,36
8365,-51,-.03846154,-.03846154,10,26
3651,-6,-.10204082,.020408163,36,49
7275,-27,-.055555556,0,13,36
5611,-33,-.025,.025,3,40
9682,-54,-.01923077,-.01923077,7,52
2638,-25,.050000001,.050000001,10,40
4423,-42,-.025,.025,1,40
1793,-34,.1,.1,27,50
5993,-48,0,-.0625,1,16
8849,-43,-.050000001,0,13,40
1386,-7,-.0625,-.0625,12,16
4009,-42,-.07692308,-.07692308,5,26
1930,-56,.12,.1,10,50
4364,-29,.06666667,.033333335,8,30
3219,-45,.06666667,.06666667,6,30
7154,-41,.039999999,.02,18,50
2662,-18,0,0,5,40
2911,-59,-.027777778,.027777778,2,36
2029,-53,.06666667,.06666667,11,30
5503,-3,.050000001,.1,27,40
6357,-54,0,0,14,50
5807,-33,0,.050000001,13,40
4415,-55,-.050000001,0,0,40
75,-18,-.051282052,-.051282052,33,39
4218,-44,.050000001,.050000001,6,40
7769,-28,.01923077,.01923077,32,52
311,-45,.075000003,.075000003,11,40
8599,-19,-.07692308,-.07692308,17,26
6264,-37,-.025,.025,11,40
655,-54,-.07692308,-.07692308,8,26
9126,-21,.01923077,.01923077,30,52
3886,-16,0,0,23,26
7242,-6,-.027777778,.027777778,0,36
7282,-23,-.027777778,.027777778,6,36
2636,-56,.025,.025,1,40
7359,-37,.06122449,.18367347,20,49
5459,-58,0,0,7,30
3183,-57,0,0,2,30
7762,-17,.15384616,.15384616,18,52
7680,-9,-.050000001,0,37,40
10475,-1,-.03846154,-.03846154,18,52
3425,-47,-.01923077,-.01923077,23,52
5801,-27,.125,.175,26,40
4514,-18,-.025,0,37,40
5748,-8,.025,.075000003,23,40
3467,-59,.01923077,.01923077,10,52
6867,-60,.07692308,.07692308,10,52
5258,-19,.12,.12,32,50
9773,-14,0,.050000001,9,40
7228,-44,-.027777778,.027777778,0,36
2615,-44,.050000001,.050000001,6,40
10030,-46,.03846154,.03846154,17,52
2737,-18,.075000003,.075000003,19,40
8619,-26,.03846154,.03846154,10,26
4033,-50,0,0,8,26
1716,-19,.14,.14,35,50
9333,-5,-.025,.025,22,40
4706,-51,0,0,14,30
4608,-57,0,0,1,40
7423,-33,0,.050000001,22,40
6208,-6,0,0,23,26
3280,-60,.039999999,.039999999,9,50
2239,-34,.050000001,.050000001,16,40
3558,-5,.027777778,.083333336,26,36
9283,-60,-.025,.025,7,40
9923,-52,-.025,.025,20,40
9748,-40,-.03846154,-.03846154,19,52
10720,-1,-.07692308,-.07692308,23,26
5142,-26,0,0,28,50
5131,-52,-.02,-.02,10,50
9191,-17,.079999998,.079999998,44,50
1441,-7,0,0,6,16
10227,-49,.07692308,.07692308,22,52
10320,-45,-.050000001,0,3,40
5594,-55,-.025,.025,2,40
4343,-32,.033333335,.033333335,10,30
2209,-35,.050000001,.050000001,11,40
640,-32,-.07692308,-.07692308,10,26
4563,-53,-.07692308,-.07692308,2,26
5220,-37,0,.033333335,12,30
3946,-42,-.050000001,0,8,40
8779,-31,0,.050000001,11,40
7768,-36,.11538462,.11538462,28,52
8086,-56,0,0,5,40
7819,-33,0,0,17,26
7899,-3,0,0,25,26
2617,-38,0,0,3,40
5100,-57,.06666667,.06666667,9,30
7580,-3,0,.050000001,36,40
10718,-26,-.03846154,-.03846154,10,26
7249,-51,.055555556,.11111111,2,36
4945,-15,-.07692308,-.07692308,12,26
7231,-39,0,.055555556,6,36
770,-44,-.050000001,0,0,40
5731,-42,.025,.075000003,16,40
5195,-15,.06666667,.1,18,30
8374,-52,-.07692308,-.07692308,11,26
9744,-9,-.01923077,-.01923077,37,52
8384,-33,-.07692308,-.07692308,4,26
9203,-54,.039999999,.039999999,10,50
4483,-5,.025,.075000003,36,40
3279,-32,.059999999,.059999999,28,50
2177,-60,-.07692308,-.07692308,11,26
6737,-13,.23333333,.26666668,17,30
10000,-44,-.01923077,-.01923077,8,52
8066,-52,0,0,2,40
26,-51,-.07692308,-.07692308,6,26
5144,-32,.1,.1,35,50
2342,-33,.025,.025,12,40
3943,-30,.050000001,.1,12,40
1572,-3,-.02,-.02,45,50
8805,-30,0,.050000001,19,40
2571,-29,.01923077,.01923077,25,52
7661,-24,-.081632651,.040816326,18,49
2923,-4,0,.055555556,26,36
9085,-10,.17307693,.17307693,27,52
5780,-7,.050000001,.1,23,40
10283,-11,.01923077,.01923077,37,52
9424,-27,.025,.075000003,27,40
5857,-12,.096153848,.096153848,39,52
10395,-21,.03846154,.03846154,41,52
2301,-14,.025,.025,16,40
2723,-15,0,0,12,40
475,-39,0,-.0625,7,16
7750,-26,.03846154,.03846154,16,52
4203,-29,.2,.2,14,40
7701,-13,.057692308,.057692308,39,52
2365,-54,0,0,4,40
1782,-19,.16,.16,28,50
5434,-18,.033333335,.033333335,19,30
7556,-16,.15000001,.2,24,40
7191,-36,0,.055555556,25,36
1215,-55,0,0,4,30
5482,-10,0,.050000001,23,40
4226,-57,0,0,1,40
7654,-2,.06122449,.06122449,31,49
7167,-27,.1388889,.19444445,5,36
7338,-17,.24489796,.36734694,14,49
1694,-58,.059999999,.039999999,8,50
9131,-25,-.03846154,-.03846154,16,52
8600,-54,.03846154,.03846154,10,26
8115,-8,0,0,16,40
5969,-43,0,0,8,16
6625,-46,-.07692308,-.07692308,3,26
5491,-41,-.050000001,0,3,40
8928,-56,.059999999,.039999999,2,50
2704,-21,0,0,6,40
4264,-56,.025,.025,7,40
4953,-55,-.07692308,-.07692308,5,26
4857,-6,.1,.15000001,25,40
7403,-3,.025,.075000003,34,40
9902,-32,-.025,0,11,40
1980,-56,0,0,22,30
6012,-1,0,0,10,16
1223,-13,.06666667,.06666667,17,30
6291,-33,-.025,.025,9,40
10676,-56,.039999999,.039999999,9,50
8915,-30,.02,0,16,50
2739,-8,.025,.025,26,40
3227,-40,.033333335,.033333335,5,30
9231,-60,.059999999,.039999999,10,50
4653,-47,.050000001,.050000001,16,40
8909,-29,.02,0,19,50
9176,-21,.059999999,.059999999,32,50
2051,-26,.1,.1,16,30
1298,-37,.059999999,.059999999,10,50
863,-48,-.025,.025,0,40
7810,-44,.03846154,.03846154,5,26
8658,-35,0,.050000001,22,40
39,-37,0,0,13,26
10735,-13,.15384616,.15384616,14,26
3904,-43,.033333335,.033333335,13,30
10265,-3,-.03846154,-.03846154,36,52
5391,-44,.01923077,.01923077,23,52
9512,-19,.125,.175,17,40
756,-30,-.050000001,0,5,40
6390,-37,0,.050000001,20,40
9706,-13,0,0,27,52
8834,-18,0,.050000001,27,40
10620,-53,.039999999,.02,19,50
10656,-27,.18000001,.18000001,36,50
6967,-13,.06666667,.06666667,17,30
5318,-54,0,-.02,9,50
3974,-23,0,.050000001,20,40
6785,-17,0,.033333335,17,30
5042,-31,.06666667,.06666667,9,30
618,-2,-.03846154,-.03846154,25,26
8018,-6,.1,.1,31,40
8591,-10,-.07692308,-.07692308,25,26
8062,-35,.075000003,.075000003,9,40
9274,-19,.15000001,.2,19,40
8897,-19,.1,.079999998,22,50
5220,-19,.06666667,.1,13,30
9244,-20,.025,.075000003,28,40
7175,-36,-.027777778,.027777778,15,36
4329,-45,-.07692308,-.07692308,13,26
4580,-33,-.03846154,-.03846154,8,26
5989,-59,0,-.0625,2,16
9801,-53,-.050000001,0,2,40
6987,-26,.25,.25,22,40
5236,-60,0,.033333335,7,30
1635,-14,.079999998,.079999998,20,50
1701,-19,.18000001,.18000001,32,50
8726,-44,.15000001,.2,12,40
5051,-60,.06666667,.06666667,19,30
6851,-50,0,0,12,52
1447,-15,0,0,9,16
2978,-30,.11111111,.16666667,28,36
3275,-22,.039999999,.02,35,50
6840,-48,-.01923077,-.01923077,15,52
1542,-14,.06666667,.06666667,25,30
4424,-6,.075000003,.125,13,40
8569,-41,-.050000001,0,15,40
3066,-32,-.055555556,0,4,36
3576,-26,-.027777778,.027777778,16,36
11,-4,0,0,25,26
861,-48,-.050000001,0,0,40
9003,-56,-.025,.025,9,40
6941,-27,.033333335,.033333335,19,30
9005,-34,.075000003,.125,10,40
5478,-43,.025,.075000003,9,40
2563,-54,.01923077,.01923077,19,52
2429,-59,.075000003,.075000003,12,40
5070,-45,0,0,7,30
10640,-7,.1,.1,31,50
4638,-45,0,0,9,40
3409,-11,-.01923077,-.01923077,46,52
2914,-39,-.055555556,0,5,36
5342,-15,0,0,24,52
6691,-42,.03846154,.03846154,26,52
7884,-57,0,0,3,26
10101,-8,.075000003,.125,28,40
5661,-18,.175,.22499999,24,40
4078,-20,.1,.1,21,40
7214,-55,.055555556,.11111111,3,36
5965,-6,.1875,.125,6,16
1643,-42,.059999999,.059999999,22,50
4769,-2,.025,.025,35,40
124,-43,.039999999,.02,10,50
10080,-47,.11538462,.11538462,13,52
619,-33,-.03846154,-.03846154,12,26
9748,-19,-.03846154,-.03846154,22,52
10113,-33,.1,.15000001,13,40
754,-13,-.025,.025,2,40
1511,-2,.033333335,.033333335,17,30
759,-28,-.050000001,0,2,40
6042,-33,-.0625,-.0625,2,16
6529,-25,.07692308,.07692308,14,26
4389,-2,.2,.2,23,40
1750,-28,.14,.12,20,50
9135,-54,0,0,6,52
8116,-2,.025,.025,30,40
7478,-59,-.02,-.02,16,50
7050,-47,-.07692308,-.07692308,4,26
6155,-39,0,0,22,40
9136,-39,-.01923077,-.01923077,19,52
8004,-54,-.07692308,-.07692308,8,26
4404,-34,-.050000001,0,5,40
8885,-48,0,0,3,50
5946,-35,.0625,.0625,6,16
6311,-33,0,0,13,50
9330,-6,.075000003,.125,16,40
3880,-42,-.07692308,-.07692308,10,26
1500,-49,-.0625,-.125,4,16
7012,-1,-.03846154,-.03846154,20,26
9357,-49,-.025,.025,4,40
5445,-25,.16666667,.16666667,19,30
4017,-46,-.07692308,-.07692308,13,26
4615,-33,0,0,13,40
9477,-25,-.12244898,0,11,49
6207,-37,-.03846154,-.03846154,11,26
4270,-16,.125,.125,12,40
3572,-31,-.055555556,0,11,36
10205,-36,0,0,24,52
6793,-59,-.033333335,0,1,30
8927,-19,.079999998,.059999999,38,50
2059,-13,.033333335,.033333335,10,30
2485,-57,.22499999,.22499999,2,40
6480,-2,.025,.025,19,40
6862,-43,.03846154,.03846154,14,52
8806,-47,0,.050000001,9,40
8348,-11,-.07692308,-.07692308,19,26
6351,-50,0,0,26,50
1073,-50,.079999998,.059999999,12,50
9339,0,-.050000001,0,27,40
9711,-30,-.01923077,-.01923077,23,52
5016,-27,.051282052,.025641026,15,39
8697,-28,.32499999,.375,18,40
5831,-39,.2,.25,5,40
2850,-28,.1,.125,24,40
7524,-53,0,-.02,14,50
740,-20,-.050000001,0,3,40
7585,-50,0,.050000001,4,40
7551,-21,0,.050000001,22,40
4745,-23,.025,.075000003,24,40
7119,-15,.039999999,.02,47,50
9018,-18,.075000003,.125,23,40
4452,-55,-.050000001,0,6,40
7902,-22,.07692308,.07692308,9,26
5885,-13,.07692308,.07692308,46,52
10042,-34,.03846154,.03846154,20,52
9221,-21,.12,.1,34,50
9891,-45,.07692308,.07692308,19,52
8167,-56,0,0,6,40
1670,-45,0,0,7,50
4071,-7,.1,.1,27,40
7504,-25,.02,0,23,50
1349,-54,0,0,8,30
5272,-19,.14,.14,33,50
5507,-57,-.050000001,0,18,40
8746,-1,.050000001,.050000001,31,40
3742,-19,-.03846154,-.03846154,21,26
8976,-49,.1,.15000001,14,40
1755,-52,-.02,-.02,9,50
2173,-58,.1923077,.1923077,11,26
778,-22,-.050000001,0,3,40
6908,-46,.033333335,.033333335,10,30
8548,-53,.125,.15000001,17,40
6254,-27,0,.050000001,17,40
1,-2,-.03846154,-.03846154,16,26
8192,-57,.15000001,.175,7,40
7005,-51,.033333335,0,10,30
7298,-37,-.055555556,0,2,36
8587,-40,-.03846154,-.03846154,7,26
10392,-16,.096153848,.096153848,39,52
9054,-60,-.050000001,0,9,40
8831,-27,.075000003,.125,13,40
5312,-43,0,-.02,15,50
5595,-57,-.025,.025,1,40
1621,-58,.2,.2,3,50
2454,-54,.025,.025,4,40
3737,-56,-.03846154,-.03846154,8,26
6325,-13,0,0,26,50
3851,-20,-.07692308,-.07692308,15,26
7114,-29,.14,.14,34,50
819,-6,0,.050000001,3,40
1336,-6,.13333334,.13333334,18,30
4712,-26,.27500001,.27500001,19,40
10533,-11,0,0,44,52
1388,-1,0,0,14,16
3996,-9,-.03846154,-.03846154,20,26
9414,-59,.1,.15000001,7,40
9509,-17,.025,.075000003,24,40
2984,-13,0,.055555556,5,36
7780,-48,.057692308,.057692308,19,52
4122,-39,.025,.025,20,40
10529,-23,.057692308,.057692308,38,52
4215,-60,.025,.025,0,40
9140,-30,.057692308,.057692308,21,52
2411,-24,.025,.025,19,40
3707,-19,-.07692308,-.07692308,20,26
2042,-41,.033333335,.033333335,21,30
2300,-26,.075000003,.075000003,15,40
1013,-50,-.0625,-.125,5,16
3658,-27,.020408163,.14285715,15,49
7570,-41,-.025,.025,15,40
1807,-48,.02,.02,19,50
8902,-58,-.02,-.02,7,50
172,-30,-.07692308,-.07692308,15,26
10124,-15,.050000001,.1,21,40
3026,-51,0,.055555556,4,36
569,-45,0,0,10,30
1631,-19,.059999999,.059999999,13,50
7228,-42,-.027777778,.027777778,0,36
9526,-48,.025,.075000003,7,40
9495,-13,-.12244898,0,22,49
1064,-2,.059999999,.059999999,37,50
3019,-31,-.027777778,.027777778,4,36
1425,-17,-.0625,-.125,15,16
6332,-32,.02,.02,15,50
7261,-33,-.055555556,0,0,36
168,-38,-.07692308,-.07692308,6,26
6781,-18,-.033333335,0,9,30
7375,-45,-.06122449,.06122449,12,49
5206,-35,-.033333335,0,7,30
2280,-56,0,0,8,40
5336,-18,-.01923077,-.01923077,30,52
4731,-50,.033333335,0,1,30
7342,-44,-.050000001,0,20,40
562,-35,.06666667,.06666667,12,30
9520,-43,.025,.075000003,6,40
8903,-1,-.02,-.02,45,50
1854,-53,.02,0,11,50
6950,-39,0,0,5,30
1279,-46,0,0,12,50
184,-4,0,0,18,26
4685,-9,.033333335,.033333335,21,30
7993,-21,-.07692308,-.07692308,18,26
5043,-2,0,0,23,30
4321,-43,-.03846154,-.03846154,5,26
10487,-33,-.03846154,-.03846154,12,52
8352,-15,-.07692308,-.07692308,4,26
826,-55,-.025,.025,0,40
3541,-48,.025,.075000003,10,40
4739,-56,.06666667,.033333335,13,30
9591,-25,-.01923077,-.01923077,34,52
9090,-16,.30769232,.30769232,24,52
2267,-35,0,0,6,40
929,-49,.075000003,.125,20,40
1804,-33,.039999999,.039999999,27,50
4490,-6,.025,.075000003,19,40
5518,-12,-.01923077,-.01923077,34,52
10171,-32,.03846154,.03846154,18,52
2204,-3,.175,.175,29,40
5373,-35,.03846154,.03846154,24,52
6145,-41,.050000001,.050000001,11,40
10292,-58,.01923077,.01923077,10,52
7702,-19,.03846154,.03846154,26,52
7292,-32,.055555556,.11111111,3,36
5169,-1,.033333335,.033333335,17,30
8958,-22,.2,.25,7,40
454,-36,-.025641026,-.025641026,27,39
7142,-27,.079999998,.059999999,38,50
8142,-41,.050000001,.050000001,14,40
1505,-46,0,-.0625,5,16
7210,-6,-.055555556,0,17,36
3081,-54,.027777778,.083333336,17,36
778,-19,-.050000001,0,4,40
10034,-29,.26923078,.26923078,20,52
4448,-36,.27500001,.32499999,11,40
2994,0,-.055555556,-.055555556,25,36
7517,-27,.059999999,.059999999,32,50
859,-29,-.025,.025,1,40
10300,-19,.03846154,.03846154,35,52
34,-59,-.07692308,-.07692308,6,26
8616,-21,-.07692308,-.07692308,24,26
1327,-11,.033333335,.033333335,25,30
1324,-50,.23333333,.23333333,6,30
1596,-3,.039999999,.039999999,41,50
778,-9,-.050000001,0,5,40
8310,-10,.1,.15000001,33,40
10258,-39,.057692308,.057692308,25,52
7915,-58,0,0,8,26
9872,-36,-.03846154,-.03846154,14,52
9956,-45,.057692308,.057692308,16,52
10020,-7,0,0,23,52
2925,-55,.083333336,.1388889,2,36
9287,-17,.125,.175,32,40
4344,-41,0,0,10,30
2388,-23,.27500001,.27500001,21,40
8700,-30,0,.050000001,22,40
4411,-23,-.050000001,0,9,40
9839,-49,.03846154,.03846154,11,52
3773,-54,.15384616,.15384616,4,26
2154,-47,-.07692308,-.07692308,16,26
5011,-17,0,-.025641026,32,39
8108,-52,0,0,5,40
5218,-56,.033333335,.06666667,6,30
9341,-17,.050000001,.1,30,40
3619,-27,0,.055555556,7,36
1745,-50,0,0,6,50
8302,-31,0,.050000001,17,40
3759,-40,-.07692308,-.07692308,8,26
35,-3,.07692308,.07692308,21,26
9637,-58,0,0,10,52
10336,-23,.096153848,.096153848,40,52
2197,-10,.025,.025,22,40
865,-18,-.025,.025,4,40
6670,-5,.01923077,.01923077,50,52
2127,-60,-.03846154,-.03846154,9,26
982,-22,0,0,25,39
9670,-30,.07692308,.07692308,23,52
6030,-35,-.0625,-.0625,8,16
6611,-7,-.07692308,-.07692308,20,26
10441,-39,.01923077,.01923077,14,52
2964,-55,-.027777778,.027777778,5,36
9344,-2,.1,.1,25,40
7527,-45,-.02,-.039999999,20,50
7900,-33,-.07692308,-.07692308,11,26
2895,-27,-.027777778,.027777778,7,36
10475,-10,.057692308,.057692308,10,52
7101,-58,0,0,17,50
4658,-48,.025,.025,13,40
842,-39,-.050000001,0,0,40
7011,-57,.033333335,0,4,30
5020,-2,0,0,48,50
438,-43,-.0625,-.0625,10,16
1817,-52,.1,.1,10,50
7357,-36,.44897959,.5714286,11,49
3641,-34,.020408163,.10204082,25,49
793,-36,.075000003,.125,2,40
4418,-3,.025,.075000003,25,40
1848,-22,.1,.1,37,50
6989,-19,.033333335,.033333335,21,30
7776,-52,.28846154,.28846154,14,52
10139,-29,0,.050000001,10,40
4744,-13,.025,.050000001,31,40
6408,-59,-.050000001,0,17,40
4495,-53,0,.050000001,7,40
6255,-5,.050000001,.075000003,20,40
1306,-10,0,0,25,30
6253,-55,-.050000001,0,8,40
918,-14,.050000001,.1,23,40
3063,-36,-.055555556,0,7,36
5874,-42,0,0,38,52
7576,-27,0,.050000001,20,40
1692,-40,.02,.02,13,50
2020,-35,.13333334,.13333334,21,30
8249,-54,.025,.075000003,10,40
9218,-32,.059999999,.039999999,25,50
1803,-19,.079999998,.079999998,37,50
8714,-9,.22499999,.27500001,14,40
10347,-7,.11538462,.11538462,39,52
5372,-13,-.01923077,-.01923077,23,52
10411,-54,.057692308,.057692308,18,52
6803,-26,0,.033333335,23,30
6955,-1,0,0,11,30
6868,-29,0,0,11,52
8044,-28,.025,.025,8,40
2486,-59,.075000003,.075000003,11,40
274,-49,0,.050000001,2,40
8772,-15,.025,.075000003,17,40
593,-19,.1923077,.1923077,11,26
557,-25,0,0,17,26
151,-56,-.02,-.039999999,18,50
8310,-30,.050000001,.1,13,40
1023,-28,.079999998,.079999998,23,50
1790,-33,.02,.02,37,50
5292,-4,.039999999,.02,43,50
10696,-17,.1,.079999998,43,50
7133,-42,0,0,20,50
1603,-44,.02,0,35,50
6023,-25,.0625,.0625,1,16
5000,-4,.025641026,0,33,39
5010,-13,.051282052,.025641026,33,39
1003,-45,0,-.0625,5,16
9223,-50,.12,.1,8,50
1406,-26,0,-.0625,9,16
5014,-45,.083333336,.083333336,10,36
5996,-57,0,-.0625,3,16
5272,-15,.14,.14,37,50
10564,-19,0,0,34,50
989,-30,0,0,22,39
1047,-28,.079999998,.079999998,27,50
8422,-14,-.03846154,-.03846154,11,26
6778,-25,-.033333335,0,17,30
5968,-59,-.0625,-.0625,3,16
10373,-37,0,0,31,52
9497,-16,0,.12244898,30,49
271,-59,-.025,.025,0,40
6542,-60,-.07692308,-.07692308,9,26
10263,-25,-.03846154,-.03846154,13,52
7932,-52,-.03846154,-.03846154,7,26
436,-17,.0625,.0625,12,16
1663,-34,.079999998,.059999999,15,50
164,-38,-.07692308,-.07692308,6,26
2315,-21,.025,.025,16,40
4802,-16,-.050000001,0,24,40
3305,-44,.18000001,.16,34,50
5502,-53,.025,.075000003,6,40
7941,-9,.07692308,.07692308,13,26
513,-43,0,0,10,26
4662,-56,.025,.025,5,40
6611,-12,-.07692308,-.07692308,21,26
10089,-50,-.03846154,-.03846154,12,52
10043,-25,.096153848,.096153848,21,52
1124,-28,0,0,16,30
1140,-40,.033333335,.033333335,17,30
1379,-58,-.0625,-.0625,2,16
997,-51,-.025641026,-.025641026,17,39
4916,-11,0,0,20,26
2060,-53,.1,.1,19,30
6773,-55,.033333335,.06666667,17,30
8465,-50,-.07692308,-.07692308,3,26
1546,-35,.06666667,.06666667,5,30
2676,-24,0,0,6,40
1400,-31,-.0625,-.0625,2,16
3429,-21,.057692308,.057692308,34,52
3031,-42,.055555556,.11111111,30,36
6115,-2,.075000003,.075000003,27,40
4949,-32,-.07692308,-.07692308,9,26
7988,-58,-.03846154,-.03846154,10,26
9091,-6,-.01923077,-.01923077,30,52
6608,-42,-.07692308,-.07692308,8,26
5801,-46,.125,.175,12,40
5358,-47,-.01923077,-.01923077,15,52
10304,-47,-.025,.025,8,40
5443,-43,.2,.2,17,30
